EIN	FISYR	NTEE	TOTALREVCURRENT	WEBSITE	TWITTERHANDLE
232831879	2015	M1220	410448.0	WWW.BRETHRENAUCTION.ORG	[]
203491201	2014	M1220	2293.0	WWW.NAHB.ORG	['http://twitter.com/nahbhome']
203513109	2015	M1220	110.0	WWW.AFM.ORG	['https://twitter.com/The_AFM']
203428622	2014	M1220	0.0	WWW.LHBA.ORG	[]
364468109	2015	M1220	706940.0	NONE	[]
134125074	2014	M1224	585950.0	www.learyfirefighters.org	['https://twitter.com/learyff']
621817265	2015	M1242	277230.0	WWW.RVSAFETY.ORG	[]
273166713	2015	M19	892986.0	WWW.HOTOSM.ORG	['https://twitter.com/hotosm']
411671532	2015	M19	51338.0	NONE	[]
205187809	2015	M19	350203.0	FealGoodFoundation.com	[]
760596612	2014	M19	255737.0	emergencyministries.org	[]
262264950	2014	M20	397780.0	MICAHPICO.ORG	['https://twitter.com/TheMicahProject']
20569117	2015	M20	545388.0	WWW.NHAVALANCHE.COM	['https://twitter.com/#!/search?q=%23RollAvsRoll', 'https://twitter.com/PetesOHLhockey', 'https://twitter.com/intent/favorite?tweet_id=1227601952445431809', 'https://twitter.com/intent/tweet?in_reply_to=1247632015945543681', 'https://twitter.com/newenglandwolv1', 'https://twitter.com/intent/favorite?tweet_id=1315734646102032388', 'https://twitter.com/EHL_Hockey', 'https://twitter.com/intent/favorite?tweet_id=1234848586933952523', 'https://twitter.com/intent/tweet?in_reply_to=1223014433263366146', 'https://twitter.com/intent/retweet?tweet_id=1318390560508563457', 'https://twitter.com/intent/favorite?tweet_id=1317839178974089218', 'https://twitter.com/NHAvalancheEHL/statuses/1316504885211340803', 'https://twitter.com/intent/favorite?tweet_id=1304170343997870084', 'https://twitter.com/intent/retweet?tweet_id=1316121974419193856', 'https://twitter.com/intent/favorite?tweet_id=1223014433263366146', 'https://twitter.com/NHAvalancheEHL/statuses/1317839178974089218', 'https://twitter.com/intent/favorite?tweet_id=1310049754362138629', 'https://twitter.com/NHAvalanche/statuses/1269585260104290304', 'https://twitter.com/WesleyanHockey', 'https://twitter.com/intent/retweet?tweet_id=1234848586933952523', 'https://twitter.com/intent/tweet?in_reply_to=1304170343997870084', 'https://twitter.com/intent/retweet?tweet_id=1318343536748732417', 'https://twitter.com/BSjostedt', 'https://twitter.com/intent/tweet?in_reply_to=1221644870844133376', 'https://twitter.com/intent/retweet?tweet_id=1316504885211340803', 'https://twitter.com/taseahawksehl', 'https://twitter.com/NHJrMonarchsYH', 'https://twitter.com/NHAvalanche/statuses/1234848586933952523', 'https://twitter.com/intent/favorite?tweet_id=1316340903309697024', 'https://twitter.com/Albertus_MIH', 'https://twitter.com/intent/tweet?in_reply_to=1318343536748732417', 'https://twitter.com/intent/favorite?tweet_id=1317521957047455750', 'https://twitter.com/intent/retweet?tweet_id=1317938288620175360', 'https://twitter.com/intent/tweet?in_reply_to=1316808319131160577', 'https://twitter.com/intent/retweet?tweet_id=1316340903309697024', 'https://twitter.com/intent/favorite?tweet_id=1318343536748732417', 'https://twitter.com/intent/tweet?in_reply_to=1316701529114578946', 'https://twitter.com/intent/retweet?tweet_id=1247632015945543681', 'https://twitter.com/intent/favorite?tweet_id=1316121974419193856', 'https://twitter.com/intent/favorite?tweet_id=1316701529114578946', 'https://twitter.com/NHAvalancheEHL/statuses/1316808319131160577', 'https://twitter.com/intent/retweet?tweet_id=1310049754362138629', 'https://twitter.com/intent/tweet?in_reply_to=1316121974419193856', 'https://twitter.com/intent/retweet?tweet_id=1316701529114578946', 'https://twitter.com/intent/retweet?tweet_id=1317839178974089218', 'https://twitter.com/NHAvalancheEHL/statuses/1317885254137425921', 'https://twitter.com/intent/favorite?tweet_id=1249300868488462336', 'https://twitter.com/intent/retweet?tweet_id=1225156399757512704', 'https://twitter.com/intent/favorite?tweet_id=1225156399757512704', 'https://twitter.com/USPHL', 'https://twitter.com/GovChrisSununu', 'https://twitter.com/NHAvalanche/statuses/1223015103349645317', 'https://twitter.com/intent/tweet?in_reply_to=1263081663086682113', 'https://twitter.com/NHAvalancheEHL/statuses/1316121974419193856', 'https://twitter.com/intent/retweet?tweet_id=1280329234943291393', 'https://twitter.com/ProtecJrDucks', 'https://twitter.com/intent/tweet?in_reply_to=1318390560508563457', 'https://twitter.com/intent/tweet?in_reply_to=1318605825653526528', 'https://twitter.com/intent/retweet?tweet_id=1317885254137425921', 'https://twitter.com/NHAvalancheEHL/statuses/1318343536748732417', 'https://twitter.com/ct_roughriders', 'https://twitter.com/NHAvalanche/statuses/1227602087812485122', 'https://twitter.com/intent/retweet?tweet_id=1316808319131160577', 'https://twitter.com/NHAvalanche/statuses/1263081663086682113', 'https://twitter.com/NHAvalanche/statuses/1221644217472225286', 'https://twitter.com/NHAvalanche', 'https://twitter.com/intent/retweet?tweet_id=1315734646102032388', 'https://twitter.com/NHAvalanche/statuses/1280329234943291393', 'https://twitter.com/NHAvalancheEHL/statuses/1317521957047455750', 'https://twitter.com/intent/favorite?tweet_id=1269585260104290304', 'https://twitter.com/intent/tweet?in_reply_to=1317938288620175360', 'https://twitter.com/NHAvalanche/statuses/1304170343997870084', 'https://twitter.com/NHAvalanche/statuses/1249300868488462336', 'https://twitter.com/intent/favorite?tweet_id=1221644217472225286', 'https://twitter.com/NHAvalancheEHL/statuses/1316701529114578946', 'https://twitter.com/intent/tweet?in_reply_to=1280329234943291393', 'https://twitter.com/intent/favorite?tweet_id=1280329234943291393', 'https://twitter.com/PittPreds', 'https://twitter.com/intent/favorite?tweet_id=1318605825653526528', 'https://twitter.com/intent/favorite?tweet_id=1316887911250362369', 'https://twitter.com/intent/tweet?in_reply_to=1225156399757512704', 'https://twitter.com/intent/favorite?tweet_id=1317885254137425921', 'https://twitter.com/intent/favorite?tweet_id=1318390560508563457', 'https://twitter.com/#!/search?q=%23care2', 'https://twitter.com/NHAvalancheEHL/statuses/1316340903309697024', 'https://twitter.com/intent/tweet?in_reply_to=1234848586933952523', 'https://twitter.com/intent/favorite?tweet_id=1317938288620175360', 'https://twitter.com/NHAvalancheEHL', 'https://twitter.com/intent/favorite?tweet_id=1221644870844133376', 'https://twitter.com/intent/retweet?tweet_id=1227601952445431809', 'https://twitter.com/SuperskillsHoc', 'https://twitter.com/intent/tweet?in_reply_to=1269585260104290304', 'https://twitter.com/intent/retweet?tweet_id=1317521957047455750', 'https://twitter.com/JRHockeyPodcast', 'https://twitter.com/intent/retweet?tweet_id=1221644870844133376', 'https://twitter.com/intent/tweet?in_reply_to=1316887911250362369', 'https://twitter.com/#!/search?q=%23NAPHL', 'https://twitter.com/NHAvalanche/statuses/1227601952445431809', 'https://twitter.com/intent/tweet?in_reply_to=1317885254137425921', 'https://twitter.com/NHAvalanche/statuses/1223014433263366146', 'https://twitter.com/intent/retweet?tweet_id=1269585260104290304', 'https://twitter.com/intent/retweet?tweet_id=1316887911250362369', 'https://twitter.com/intent/retweet?tweet_id=1318605825653526528', 'https://twitter.com/NHAvalanche/statuses/1225156399757512704', 'https://twitter.com/NHAvalancheEHL/statuses/1317938288620175360', 'https://twitter.com/intent/tweet?in_reply_to=1221644217472225286', 'https://twitter.com/NHAvalancheEHL/statuses/1317110200080400384', 'https://twitter.com/NJ87sEHL', 'https://twitter.com/Rangers_EHL', 'https://twitter.com/intent/tweet?in_reply_to=1316340903309697024', 'https://twitter.com/intent/favorite?tweet_id=1223015103349645317', 'https://twitter.com/bsauce9', 'https://twitter.com/intent/retweet?tweet_id=1223014433263366146', 'https://twitter.com/NHAvalancheEHL/statuses/1315734646102032388', 'https://twitter.com/intent/tweet?in_reply_to=1315734646102032388', 'https://twitter.com/NHAvalancheEHL/statuses/1318605825653526528', 'https://twitter.com/NAPHL', 'https://twitter.com/intent/tweet?in_reply_to=1227602087812485122', 'https://twitter.com/NHAvalancheEHL/statuses/1318390560508563457', 'https://twitter.com/intent/favorite?tweet_id=1316504885211340803', 'https://twitter.com/intent/favorite?tweet_id=1316808319131160577', 'https://twitter.com/intent/retweet?tweet_id=1304170343997870084', 'https://twitter.com/intent/favorite?tweet_id=1227602087812485122', 'https://twitter.com/intent/tweet?in_reply_to=1249300868488462336', 'https://twitter.com/NHAvalancheEHL/statuses/1316887911250362369', 'https://twitter.com/intent/favorite?tweet_id=1317110200080400384', 'https://twitter.com/intent/retweet?tweet_id=1263081663086682113', 'https://twitter.com/intent/retweet?tweet_id=1249300868488462336', 'https://twitter.com/NHAvalanche/statuses/1221644870844133376', 'https://twitter.com/intent/tweet?in_reply_to=1317839178974089218', 'https://twitter.com/intent/retweet?tweet_id=1227602087812485122', 'https://twitter.com/intent/retweet?tweet_id=1221644217472225286', 'https://twitter.com/intent/tweet?in_reply_to=1317521957047455750', 'https://twitter.com/intent/tweet?in_reply_to=1227601952445431809', 'https://twitter.com/NHAvalanche/statuses/1310049754362138629', 'https://twitter.com/#!/search?q=%23GoAvs', 'https://twitter.com/intent/retweet?tweet_id=1223015103349645317', 'https://twitter.com/intent/tweet?in_reply_to=1317110200080400384', 'https://twitter.com/intent/tweet?in_reply_to=1316504885211340803', 'https://twitter.com/intent/favorite?tweet_id=1247632015945543681', 'https://twitter.com/intent/retweet?tweet_id=1317110200080400384', 'https://twitter.com/MarioMartiniel', 'https://twitter.com/intent/tweet?in_reply_to=1223015103349645317', 'https://twitter.com/intent/tweet?in_reply_to=1310049754362138629', 'https://twitter.com/NHAvalanche/statuses/1247632015945543681', 'https://twitter.com/EHLpremier', 'https://twitter.com/LittleFlyersHky', 'https://twitter.com/intent/favorite?tweet_id=1263081663086682113']
270944660	2015	M20	368898.0	WWW.IMERT.ORG	['https://twitter.com/ILMedTeam']
223934788	2015	M20	1366822.0	WWW.FRIENDSOFWITHERELL.ORG	[]
271971473	2014	M20	695327.0	RESTOREHAITI.COM	['http://www.twitter.com/restorehaiti']
203827040	2014	M20	1809825.0	WWW.PLANNINGEXCELLENCE.ORG	[]
201920020	2014	M20	15244668.0	www.rebuildnwf.org	[]
260257058	2014	M20	477552.0	WWW.JUSTINQUESO.ORG	['https://twitter.com/ImTheLoveGuru?ref_src=twsrc%5Etfw']
208181931	2014	M20	3067917.0	WWW.MSGCRC.COM	['https://twitter.com/RCLFMS']
208181931	2015	M20	2108297.0	WWW.MSGCRC.COM	['https://twitter.com/RCLFMS']
711028434	2014	M20	408309.0	www.yrno.com	['https://twitter.com/yrnola?lang=en']
203414952	2014	M20	4615950.0	WWW.HANDS.ORG	['https://twitter.com/AllHandsHearts']
371445642	2015	M20	819477.0	WWW.WATERISAC.ORG	['https://twitter.com/waterisac']
472211036	2014	M20	746030.0	WWW.PSPSTRONGSHIRTS.COM	[]
411998750	2015	M20	621078.0	www.nechama.org	['https://twitter.com/nechama']
391414382	2014	M20	3179144.0	WWW.FLOODS.ORG	['https://twitter.com/floodsorg']
541974979	2015	M20	10983945.0	WWW.GODSPITCREW.ORG	['https://twitter.com/GodsPitCrew']
10794539	2014	M20	4747633.0	WWW.NYDIS.ORG	['https://twitter.com/NYDISnet']
621555740	2014	M20	1103804.0	WWW.CROSSROADSMISSIONS.COM	['https://twitter.com/CR_Missions']
541591635	2014	M20	3295008.0	WWW.INTERFAITHRELIEF.ORG	['https://www.twitter.com/LoudounHunger']
591813182	2015	M23	216326.0	ESCAMBIASEARCHANDRESCUE.COM	[]
226053143	2014	M23	70391.0	WWW.PARSIPPANYRESCUE.ORG	[]
471273651	2014	M23	88700.0	disasterrecoveryresourcesinc.org	[]
320310763	2015	M23	29737.0	WWW.FIRSTCOASTEMS.COM	[]
204603471	2015	M23	432193.0	hatzalahbaltimore.org	[]
264824510	2014	M23	188818.0	www.sdjgfoundation.org	[]
846042237	2014	M23	1498586.0	mountainrescueaspen.org	['http://www.twitter.com']
251672659	2015	M23	1580444.0	www.clearfieldems.com	[]
631269732	2014	M23	153410.0	WWW.LASAR.NET	[]
756037853	2014	M23	68185542.0	WWW.GOCIVILAIRPATROL.COM	['https://twitter.com/intent/tweet?source=https%3A%2F%2Fwww%2Egocivilairpatrol%2Ecom%2F&text=', 'https://twitter.com/civilairpatrol']
203399944	2014	M23	835955.0	WWW.LOUISIANAHELP.ORG	[]
431969389	2015	M23	34404.0	www.pcesar.org	['https://twitter.com/pierceesar/']
364600064	2015	M23	320936.0	WWW.MILLBASINHATZOLAH.ORG	[]
237222119	2015	M23	789924.0	CHARLOTTERESCUE.ORG	[]
521754384	2015	M23	372505.0	WWW.CCDR13.COM	[]
200252209	2014	M23	255420.0	WWW.MASSENARESCUE.ORG	[]
113135600	2015	M23	46126.0	ABRESCUE.ORG/INDEX.HTM	[]
760664878	2015	M23	360748.0	WWW.TEXASEQUUSEARCH.ORG	['http://twitter.com/txeqorg']
262811507	2015	M23	1566856.0	WWW.FIRSTRESPONSETEAM.ORG	['http://twitter.com/#!/firstresponse']
631121074	2014	M23	1814993.0	WWW.MARSHALL911.COM	[]
741695633	2015	M24	3550674.0	WWW.NORTHWESTVFD.COM	['https://twitter.com/NW_VFD']
520217685	2014	M24	2196799.0	HTTP://ABINGDONFIRE.ORG	[]
516029078	2014	M24	3318593.0	WWW.CHRISTIANAFC.OGR	[]
205874952	2014	M24	2052390.0	WWW.FIREFIGHTERSSUPPORTSERVICES.ORG	[]
237004483	2015	M24	1984226.0	WWW.REHOBOTHBEACHFIRE.COM	[]
510191463	2014	M24	1978672.0	HTTP://WWW.NORTHSTARFIRE.ORG/	[]
261903852	2014	M24	4550996.0	WWW.FFSUPPORT.ORG	[]
626047226	2014	M24	1829877.0	www.tricommunityfire.com	['https://twitter.com/TriCommunityFD']
237405884	2015	M24	1852135.0	WWW.OPVFD.COM	[]
760053302	2014	M24	4706538.0	WWW.SPRINGFD.COM	['https://www.twitter.com/Springfdtx']
566180071	2014	M24	5442862.0	WWW.WAKEFORESTFIRE.COM	[]
720796227	2014	M24	1920899.0	www.thibfiredept.org	[]
112160243	2015	M24	4186248.0	WWW.EASTFARMINGDALEFD.ORG	[]
596151067	2014	M24	3797813.0	http://www.ccvfd.org/	[]
561301996	2014	M24	2357034.0	WWW.ORFD.NET	['https://twitter.com/OrangeRuralFire']
540736744	2014	M24	5511262.0	www.ashburnfirerescue.org	['https://twitter.com/ashburnfire']
920118544	2014	M24	1930629.0	WWW.STEESEFIRE.ORG	['https://twitter.com/SteeseFire']
520580314	2014	M24	2442650.0	www.kvfd.org	['https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2FKensingtonVFD%2Fposts%2F3453215331410801', 'www.twitter.com/kensingtonvfd', 'https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2Fiaff1664%2Fphotos%2Fa.10150964245107569%2F10158023655627569%2F%3Ftype%3D3', 'https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2FKensingtonVFD%2Fposts%2F3452750831457251']
520527635	2014	M24	3411321.0	WWW.WESTMINSTERVFD.ORG	[]
66050692	2014	M24	1863531.0	www.bvfc.net	[]
730678258	2014	M40	999138.0	WWW.OKSAFETY.ORG	['https://twitter.com/OKSafetyCouncil']
770307742	2015	M40	611246.0	ammonia-safety.com	['https://twitter.com/ASTI831']
522165893	2014	M40	5231088.0	WWW.CENTERFORFOODSAFETY.ORG	['https://twitter.com/CFSTrueFood']
390753107	2015	M40	697848.0	www.watersafetypatrol.org	[]
362167809	2014	M40	54988391.0	WWW.NSC.ORG	['https://twitter.com/nscsafety/']
621671178	2014	M40	537256.0	WWW.CHILDRENSSAFETYCENTER.ORG	[]
20789156	2014	M40	515341.0	WWW.SPORTSSAFETY.ORG	['https://twitter.com/PrepareSports', 'https://twitter.com/PrepareSports?ref_src=twsrc%5Etfw']
752977151	2014	M40	747530.0	WWW.FIGHTBAC.ORG	['https://twitter.com/FightBAC']
942831134	2014	M40	4679643.0	WWW.SAFETYCENTER.ORG	['http://twitter.com/safetycenterinc']
340872610	2015	M40	750261.0	WWW.SCNWO.ORG	[]
943214597	2014	M40	2916707.0	WWW.WAPC.ORG	['https://twitter.com/mryukwa?lang=en']
760347449	2014	M40	1041155.0	WWW.CSCPORTLAVACA.ORG	[]
251640936	2014	M40	467121.0	WWW.MLACSWIMMING.COM	['https://twitter.com/mlacswimming?lang=en', 'https://twitter.com/mlacswimming?ref_src=twsrc%5Etfw']
222348129	2015	M40	639791.0	WWW.SAFETYCOUNCIL.COM	[]
760313275	2014	M40	19623733.0	HASC.COM	[]
860147539	2014	M40	2780531.0	WWW.ACNSC.ORG	['https://twitter.com/acnsc?lang=en']
311723822	2014	M40	693300.0	WWW.BIKEVIRGINIA.ORG	['https://twitter.com/bikevirginia']
651252562	2015	M40	534615.0	HTTP://WWW.NOYS.ORG	[]
591358237	2015	M40	5649043.0	www.floridasafety.org	['http://twitter.com/Usafetycouncil']
870231765	2014	M40	1963747.0	WWW.UTAHSAFETYCOUNCIL.ORG	['https://twitter.com/UtahSafety']
272700971	2015	M41	1315100.0	Hatzolahw.org	[]
222317399	2015	M41	72315.0	www.lhems.com	['https://twitter.com/lhems26']
510238405	2014	M41	125070.0	www.fairfieldrescue.com	[]
226035030	2015	M41	115361.0	CRANFORDFIRSTAID.ORG	[]
222484473	2015	M41	507156.0	WWW.JEFFERSONVILLEAMBULANCE.ORG	[]
237125943	2015	M41	248304.0	http://www.htfars.org	[]
236264878	2014	M41	1190913.0	WWW.BURHOLME.ORG	['https://twitter.com/bems96']
226064740	2014	M41	597787.0	WWW.SPRINGFIELDFAS.ORG	[]
222236008	2015	M41	29830.0	WWW.OGDENSBURGNJ.ORG/FIRSTAID.HTM	[]
201240867	2014	M41	961851.0	WWW.CALSPROGRAM.ORG	[]
412059568	2015	M42	6768.0	WWW.ALDRIVINGSCHOOL.COM	[]
840937981	2015	M42	499852.0	WWW.ABATEOFCOLO.ORG	[]
382238749	2015	M42	584495.0	WWW.DRIVER-ED.ORG	[]
204941899	2015	M42	350447.0	WWW.TRAFFICSAFETYPLUS.ORG	[]
113513108	2014	M42	300825.0	nysatsb.org	[]
530246204	2015	M42	29987586.0	WWW.IIHS.ORG	['https://twitter.com/IIHS_autosafety']
620679555	2015	M42	220635.0	WWW.TNSAFETYCOUNCIL.ORG	[]
364714883	2014	M42	635471.0	www.dchtsdf.org	['http://twitter.com/home?status=https://tmblr.co/ZaIlkq1kYqzVx', 'http://twitter.com/home?status=https://tmblr.co/ZaIlkq1jicMDY', 'http://twitter.com/home?status=https://tmblr.co/ZaIlkq1kiqaSE', 'http://twitter.com/home?status=https://tmblr.co/ZaIlkq1liv_Sj', 'http://twitter.com/home?status=https://tmblr.co/ZaIlkq1moW4Ih', 'http://twitter.com/home?status=https://tmblr.co/ZaIlkq1j8hKU0', 'http://www.twitter.com/@DCH_Foundation', 'http://twitter.com/home?status=https://tmblr.co/ZaIlkq1ia9xgq', 'http://twitter.com/home?status=https://tmblr.co/ZaIlkq1i4e35z', 'http://twitter.com/home?status=https://tmblr.co/ZaIlkq1kAoypf', 'http://twitter.com/home?status=https://tmblr.co/ZaIlkq1lG1JNK']
222815761	2015	M60	178100.0	WWW.MONMOUTH200CLUB.COM	['https://twitter.com/Monmouth200Club']
237179478	2015	M60	152759.0	100clubri.com	['https://twitter.com/100clubri']
237353914	2015	M60	279083.0	MIDDLESEX200CLUB.ORG	[]
311766874	2015	M60	228355.0	WWW.TWOHUNDREDCLUB.ORG	[]
10598889	2015	M99	190900.0	WWW.ALITTLEHOPE.ORG	['https://twitter.com/#!/grievingkids', 'https://twitter.com/grievingkids']
830505815	2014	M99	2106255.0	PREPARATORYACADEMIES.ORG	[]
391733627	2014	M99	316219.0	WWW.IOLAFIRE.COM	[]
237153006	2015	M99	187183.0	www.afte.org	[]
752455218	2014	M99	1002436.0	WWW.ETSAFETY.ORG	[]
453514757	2015	M99	283397.0	www.kahbayarea.org	['//twitter.com/share?url=&text=']
900595681	2015	M99	300619.0	AZLANGUAGEPREP.ORG	[]
431416757	2015	M99	88015.0	NSCOZARKS.ORG	[]
841594869	2015	M99	630681.0	WWW.36COMMUTINGSOLUTIONS.ORG	[]
320457899	2015	M99	73778.0	Fire.LongviewFire.gov	[]
227176383	2015	M99	131422.0	WWW.UPPERRESCUE.COM	[]
264646416	2014	M99	5061981.0	WWW.PUBLICPREP.ORG	['https://twitter.com/PublicPREP']
920074966	2013	M99	515634.0	ALASKAAIRMEN.ORG	[]
362892335	2015	M99	158340.0	illinoisena.org	[]
751928662	2015	M99	2247487.0	WWW.NEED-TARRANT.COM	[]
264156929	2014	M99	62560.0	WWW.LAKEVERMILIONFIREBRIGADE.COM	[]
272953899	2015	M99	16163154.0	www.hcec.com	['https://twitter.com/hcec911']
272345009	2014	N01	3808918.0	WWW.UNIONSPORTSMEN.ORG	['https://twitter.com/UnionSportsmen']
272345009	2015	N01	4082831.0	WWW.UNIONSPORTSMEN.ORG	['https://twitter.com/UnionSportsmen']
201089059	2014	N01	360385.0	WWW.GWSPORTSALLIANCE.COM	[]
263822889	2015	N01	387832.0	http://www.chooseoutdoors.org/	['https://twitter.com/choose_outdoors']
943108575	2014	N01	1038235.0	WWW.NCGAFOUNDATION.ORG	['https://twitter.com/yocgolf']
820523471	2014	N01	462573.0	WWW.WINTERWILDLANDS.ORG	['https://twitter.com/winterwildlands']
800015566	2014	N0132	1589663.0	WWW.CITYPARKSALLIANCE.ORG	['https://www.twitter.com/CityParksAll']
860292099	2014	N0161	7017212.0	WWW.SAFARICLUBFOUNDATION.ORG	[]
300154197	2014	N0161	548082.0	WWW.CHILDSWISH.COM	[]
860292099	2014	N0161	7017212.0	WWW.SAFARICLUBFOUNDATION.ORG	[]
411637577	2015	N0163	318888.0	WWW.NAGAAASOFTBALL.ORG	['http://twitter.com/nagaaasoftball']
330808134	2014	N0164	458375.0	www.sandiegounited.net	[]
43401323	2015	N02	954458.0	WWW.AMERICAWALKS.ORG	['http://www.twitter.com/americawalks', 'http://twitter.com/americawalks', 'https://twitter.com/americawalks']
237389201	2014	N0230	47655917.0	WWW.RIVERPARKS.ORG	['https://twitter.com/tulsariverparks?lang=en']
363839751	2014	N0268	327628.0	bssef.com	[]
205389551	2015	N03	32363.0	WWW.PRYSC.ORG	[]
460460966	2014	N03	412314.0	WWW.MYSLCC.COM	[]
571096619	2014	N03	1398050.0	eatsmartmovemore.org	[]
912051499	2014	N03	1481048.0	WWW.AF4C.ORG	['https://twitter.com/AF4C_FirstMove']
920074000	2014	N03	1691115.0	bsfaak.org	[]
350962419	2014	N0320	7795162.0	WWW.ACACAMPS.ORG	['https://twitter.com/acacamps']
237081983	2015	N0330	521250.0	www.scrpa.org	['https://twitter.com/SCRPA']
840745903	2015	N0331	582475.0	www.cpra-web.org	['https://twitter.com/CPRA_tweets', 'https://twitter.com/CPRA_tweets?ref_src=twsrc%5Etfw']
820481735	2015	N0331	328113.0	WWW.VISITSOUTHIDAHO.COM	['https://twitter.com/visitsouthidaho']
870481203	2014	N0331	193004.0	WWW.URPA.ORG	[]
232492432	2015	N0340	67977.0	www.promisedlandsportsmen.org	[]
351800344	2014	N0340	718112.0	WWW.ACSM.ORG	['https://twitter.com/AlexMMTri', 'http://twitter.com/#!/acsmnews', 'https://twitter.com/drtinamaster']
953668502	2014	N0360	2173219.0	WWW.AVCA.ORG	['//twitter.com/avcavolleyball', 'https://twitter.com/avcavolleyball']
953950424	2015	N0360	341407.0	WWW.DRAWFASTHELP.ORG	[]
581514409	2014	N0360	193959.0	WWW.TACA.NET	[]
592344436	2014	N0360	5294.0	www.charterboatassociation.com	[]
510178999	2014	N0360	1867097.0	www.nawgj.org	[]
271078350	2014	N0361	262267.0	WWW.SHOOTINGCOUNCIL.ORG	[]
43165255	2014	N0362	2349913.0	LEGENDSOFBASKETBALL.COM	['https://twitter.com/NBAalumni']
611362692	2015	N0364	61180.0	WWW.DCYSA.COM	[]
593074942	2015	N0364	55926.0	FCYS.NET	[]
383414451	2014	N0367	510850.0	WWW.OLYSWIM.COM	[]
421221206	2015	N05	208471.0	www.iowaturfgrass.org	['https://twitter.com/Iaturfinstitute']
260442377	2015	N0560	548964.0	WWW.TEAM-CYMRU.ORG	['https://twitter.com/teamcymru']
830504845	2014	N11	627223.0	AASKYLINEATHLETICS.COM	[]
710496846	2014	N11	275730.0	NONE	[]
364648488	2015	N11	301924.0	WWW.GOCAVS.ORG	['https://twitter.com/intent/tweet?in_reply_to=1313810831205900290', 'https://twitter.com/CABC_GoCavs/statuses/1295357644807581696', 'https://twitter.com/intent/tweet?in_reply_to=1314593068985864192', 'https://twitter.com/intent/tweet?in_reply_to=1315340311284117514', 'https://twitter.com/CABC_GoCavs', 'https://twitter.com/CABC_GoCavs/statuses/1315340311284117514', 'https://twitter.com/intent/favorite?tweet_id=1314593068985864192', 'https://twitter.com/intent/retweet?tweet_id=1303744967916032000', 'https://twitter.com/intent/favorite?tweet_id=1295357644807581696', 'https://twitter.com/intent/favorite?tweet_id=1315340311284117514', 'https://twitter.com/intent/tweet?in_reply_to=1303744967916032000', 'https://twitter.com/intent/retweet?tweet_id=1295357644807581696', 'https://twitter.com/intent/favorite?tweet_id=1303744967916032000', 'https://twitter.com/CABC_GoCavs/statuses/1313810831205900290', 'https://twitter.com/CABC_GoCavs/statuses/1303744967916032000', 'https://twitter.com/intent/retweet?tweet_id=1315340311284117514', 'https://twitter.com/intent/tweet?in_reply_to=1295357644807581696', 'https://twitter.com/intent/retweet?tweet_id=1313810831205900290', 'https://twitter.com/intent/retweet?tweet_id=1314593068985864192', 'https://twitter.com/intent/favorite?tweet_id=1313810831205900290', 'https://twitter.com/CABC_GoCavs/statuses/1314593068985864192']
300044044	2014	N11	308177.0	www.m-aboosters.org	[]
411646516	2014	N11	13528575.0	WWW.NSCSPORTS.ORG	['https://twitter.com/intent/tweet?in_reply_to=1317822143657254912', 'https://twitter.com/intent/retweet?tweet_id=1317822143657254912', 'https://twitter.com/intent/favorite?tweet_id=1317566782866137088', 'https://twitter.com/NSC_Sports/statuses/1317929183293677570', 'https://twitter.com/intent/favorite?tweet_id=1317929183293677570', 'https://twitter.com/intent/tweet?in_reply_to=1317929183293677570', 'https://twitter.com/intent/retweet?tweet_id=1317929183293677570', 'https://twitter.com/NSC_Sports/statuses/1317822143657254912', 'https://twitter.com/intent/tweet?in_reply_to=1317566782866137088', 'https://twitter.com/NSC_Sports', 'https://twitter.com/CozLindsay', 'https://twitter.com/intent/favorite?tweet_id=1317822143657254912', 'https://twitter.com/intent/retweet?tweet_id=1317566782866137088', 'https://twitter.com/NSC_Sports/statuses/1317566782866137088']
274323490	2015	N11	1074947.0	UNTERMYERGARDENS.ORG	['https://twitter.com/untermyergarden']
300047132	2014	N11	11778926.0	WWW.LAUREUSUSA.COM	['https://twitter.com/Laureus_USA']
201295769	2015	N11	1351821.0	WWW.SOMOGIFT.ORG	[]
840472090	2015	N11	5297365.0	RMCONSERVANCY.ORG	[]
272834734	2014	N11	509421.0	HTTP://WWW.EYHBC.ORG	['https://www.twitter.com/eyhbc']
331041942	2014	N11	2529652.0	WWW.RICHMOND2015.COM	['http://twitter.com/josh_conrad', 'http://twitter.com/#search?q=tbt', 'http://twitter.com/TijoMedia', 'http://twitter.com/#search?q=LibbyHill', 'http://twitter.com/richmond2015', 'http://twitter.com/mattlieto', 'http://twitter.com/paulshanks', 'http://twitter.com/gschmidt69', 'http://twitter.com/RVASymposium', 'http://twitter.com/#search?q=winterstormjonas', 'http://twitter.com/RicCyclingCorps', 'http://twitter.com/UCI_cycling', 'http://twitter.com/urichmond', 'https://twitter.com/richmond2015', 'http://twitter.com/linseycorbin', 'http://twitter.com/#search?q=Richmond2015']
203906177	2014	N11	293028.0	WWW.ASPIREPSG.ORG	[]
262472549	2013	N11	453485.0	WWW.USHJAFOUNDATION.ORG	[]
